binomial,source,source_says_relation,source_says_accepted_parent,source_record_id,authority,synonym_type,contest_class,contest_reason,evidence,n_sources_accepted,n_sources_synonym,all_claimed_parents,name_full
Oncidium maderoi,wcvp,synonym_of,Oncidium maderoanum|Oncidium ornithorhynchum,474160,(Schltr.) J.M.H.Shaw,Nomenclatural,parent_conflict,"placed in 2 different parents: Oncidium maderoanum, Oncidium ornithorhynchum",explicit,0,3,Oncidium maderoanum|Oncidium ornithorhynchum,Oncidium × maderoi (Schltr.) J.M.H.Shaw
Oncidium maderoi,wfo,synonym_of,Oncidium maderoanum|Oncidium ornithorhynchum,wfo-0000256243,Schltr.,Unknown,parent_conflict,"placed in 2 different parents: Oncidium maderoanum, Oncidium ornithorhynchum",explicit,0,3,Oncidium maderoanum|Oncidium ornithorhynchum,Oncidium maderoi Schltr.
Oncidium maderoi,user_synonyms,synonym_of,Oncidium ornithorhynchum,20015,,Heterotypic,parent_conflict,"placed in 2 different parents: Oncidium maderoanum, Oncidium ornithorhynchum",explicit,0,3,Oncidium maderoanum|Oncidium ornithorhynchum,Oncidium maderoi
Oncidium maxilligerum,wcvp,synonym_of,Trichocentrum hians,139668,Lem.,Heterotypic,parent_conflict,"placed in 2 different parents: Trichocentrum hians, Grandiphyllum hians",explicit,0,2,Trichocentrum hians|Grandiphyllum hians,Oncidium maxilligerum Lem.
Oncidium maxilligerum,wfo,synonym_of,Grandiphyllum hians,wfo-0000256258,Lem.,Unknown,parent_conflict,"placed in 2 different parents: Trichocentrum hians, Grandiphyllum hians",explicit,0,2,Trichocentrum hians|Grandiphyllum hians,Oncidium maxilligerum Lem.
Oncidium micranthum,wcvp,synonym_of,Cyrtochilum flexuosum|Trichocentrum micranthum,530644,(Kraenzl.) Mottet,Homotypic,parent_conflict,"placed in 3 different parents: Cyrtochilum flexuosum, Trichocentrum micranthum, Grandiphyllum micranthum",explicit,0,3,Cyrtochilum flexuosum|Trichocentrum micranthum|Grandiphyllum micranthum,Oncidium micranthum (Kraenzl.) Mottet
Oncidium micranthum,wfo,synonym_of,Cyrtochilum flexuosum|Grandiphyllum micranthum,wfo-0000256274,Skinner ex Lindl.,Unknown,parent_conflict,"placed in 3 different parents: Cyrtochilum flexuosum, Trichocentrum micranthum, Grandiphyllum micranthum",explicit,0,3,Cyrtochilum flexuosum|Trichocentrum micranthum|Grandiphyllum micranthum,Oncidium micranthum Skinner ex Lindl.
Oncidium micranthum,user_synonyms,synonym_of,Cyrtochilum flexuosum,17778,,Heterotypic,parent_conflict,"placed in 3 different parents: Cyrtochilum flexuosum, Trichocentrum micranthum, Grandiphyllum micranthum",explicit,0,3,Cyrtochilum flexuosum|Trichocentrum micranthum|Grandiphyllum micranthum,Oncidium micranthum
Oncidium micropogon,wcvp,synonym_of,Gomesa chrysopterantha|Gomesa ciliata|Gomesa micropogon,139687,Rchb.f.,Homotypic,parent_conflict,"placed in 3 different parents: Gomesa chrysopterantha, Gomesa ciliata, Gomesa micropogon",explicit,0,3,Gomesa chrysopterantha|Gomesa ciliata|Gomesa micropogon,Oncidium micropogon Rchb.f.
Oncidium micropogon,wfo,synonym_of,Gomesa chrysopterantha|Gomesa ciliata|Gomesa micropogon,wfo-0000256279,Rchb.f.,Unknown,parent_conflict,"placed in 3 different parents: Gomesa chrysopterantha, Gomesa ciliata, Gomesa micropogon",explicit,0,3,Gomesa chrysopterantha|Gomesa ciliata|Gomesa micropogon,Oncidium micropogon Rchb.f.
Oncidium micropogon,user_synonyms,synonym_of,Gomesa ciliata|Gomesa micropogon,12629,,Heterotypic,parent_conflict,"placed in 3 different parents: Gomesa chrysopterantha, Gomesa ciliata, Gomesa micropogon",explicit,0,3,Gomesa chrysopterantha|Gomesa ciliata|Gomesa micropogon,Oncidium micropogon var. bahiense
Oncidium moirianum,wcvp,synonym_of,Tolumnia moiriana,139703,Osment,Homotypic,parent_conflict,"placed in 2 different parents: Tolumnia moiriana, Tolumnia guibertiana",explicit,0,2,Tolumnia moiriana|Tolumnia guibertiana,Oncidium moirianum Osment
Oncidium moirianum,wfo,synonym_of,Tolumnia guibertiana,wfo-0000256297,Osment,Unknown,parent_conflict,"placed in 2 different parents: Tolumnia moiriana, Tolumnia guibertiana",explicit,0,2,Tolumnia moiriana|Tolumnia guibertiana,Oncidium moirianum Osment
Oncidium nudum,wcvp,synonym_of,Trichocentrum nudum,139723,Bateman ex Lindl.,Homotypic,parent_contested,"all 3 source(s) place it in Trichocentrum nudum, but Trichocentrum nudum is itself contested",explicit,0,3,Trichocentrum nudum,Oncidium nudum Bateman ex Lindl.
Oncidium nudum,wfo,synonym_of,Trichocentrum nudum,wfo-0000256318,Bateman ex Lindl.,Unknown,parent_contested,"all 3 source(s) place it in Trichocentrum nudum, but Trichocentrum nudum is itself contested",explicit,0,3,Trichocentrum nudum,Oncidium nudum Bateman ex Lindl.
Oncidium nudum,user_synonyms,synonym_of,Trichocentrum nudum,19294,,Homotypic,parent_contested,"all 3 source(s) place it in Trichocentrum nudum, but Trichocentrum nudum is itself contested",explicit,0,3,Trichocentrum nudum,Oncidium nudum
Oncidium obryzatum,wcvp,accepted+synonym_of,Oncidium obryzatoides,139728,,,status_conflict,"accepted by cites_csv, user_synonyms, wcvp, wfo; treated as a synonym by user_synonyms, wcvp, wfo (of Oncidium obryzatoides)",explicit,4,3,Oncidium obryzatoides,
Oncidium obryzatum,wfo,accepted+synonym_of,Oncidium obryzatoides,wfo-0000256323,,,status_conflict,"accepted by cites_csv, user_synonyms, wcvp, wfo; treated as a synonym by user_synonyms, wcvp, wfo (of Oncidium obryzatoides)",explicit,4,3,Oncidium obryzatoides,
Oncidium obryzatum,cites_csv,accepted,,24163,"Rchb.f. & Warsz., 1854",,status_conflict,"accepted by cites_csv, user_synonyms, wcvp, wfo; treated as a synonym by user_synonyms, wcvp, wfo (of Oncidium obryzatoides)",explicit,4,3,Oncidium obryzatoides,"Oncidium obryzatum Rchb.f. & Warsz., 1854"
Oncidium obryzatum,user_synonyms,accepted+synonym_of,Oncidium obryzatoides,18476,,Heterotypic,status_conflict,"accepted by cites_csv, user_synonyms, wcvp, wfo; treated as a synonym by user_synonyms, wcvp, wfo (of Oncidium obryzatoides)",explicit,4,3,Oncidium obryzatoides,Oncidium obryzatum var. dasystalix
Oncidium oerstedii,wcvp,synonym_of,Trichocentrum crispiflorum|Trichocentrum oerstedii,139736,Rchb.f.,Homotypic,parent_conflict,"placed in 2 different parents: Trichocentrum crispiflorum, Trichocentrum oerstedii",explicit,0,2,Trichocentrum crispiflorum|Trichocentrum oerstedii,Oncidium oerstedii Rchb.f.
Oncidium oerstedii,wfo,synonym_of,Trichocentrum crispiflorum|Trichocentrum oerstedii,wfo-0000256332,Rchb.f.,Unknown,parent_conflict,"placed in 2 different parents: Trichocentrum crispiflorum, Trichocentrum oerstedii",explicit,0,2,Trichocentrum crispiflorum|Trichocentrum oerstedii,Oncidium oerstedii Rchb.f.
Oncidium olivaceum,wcvp,synonym_of,Caucaea nubigena|Caucaea olivacea|Caucaea phalaenopsis|Caucaea sanguinolenta,139739,Kunth,Homotypic,parent_conflict,"placed in 4 different parents: Caucaea nubigena, Caucaea olivacea, Caucaea phalaenopsis, Caucaea sanguinolenta",explicit,0,3,Caucaea nubigena|Caucaea olivacea|Caucaea phalaenopsis|Caucaea sanguinolenta,Oncidium olivaceum Kunth
Oncidium olivaceum,wfo,synonym_of,Caucaea nubigena|Caucaea olivacea|Caucaea phalaenopsis|Caucaea sanguinolenta,wfo-0000256335,Kunth,Unknown,parent_conflict,"placed in 4 different parents: Caucaea nubigena, Caucaea olivacea, Caucaea phalaenopsis, Caucaea sanguinolenta",explicit,0,3,Caucaea nubigena|Caucaea olivacea|Caucaea phalaenopsis|Caucaea sanguinolenta,Oncidium olivaceum Kunth
Oncidium olivaceum,user_synonyms,synonym_of,Caucaea nubigena|Caucaea olivacea|Caucaea phalaenopsis|Caucaea sanguinolenta,1455,,Homotypic,parent_conflict,"placed in 4 different parents: Caucaea nubigena, Caucaea olivacea, Caucaea phalaenopsis, Caucaea sanguinolenta",explicit,0,3,Caucaea nubigena|Caucaea olivacea|Caucaea phalaenopsis|Caucaea sanguinolenta,Oncidium olivaceum var. phalaenopsis
Oncidium ornithorhynchum,wcvp,accepted+synonym_of,Oncidium sotoanum,139748,,,status_conflict,"accepted by cites_csv, user_synonyms, wcvp, wfo; treated as a synonym by wcvp, wfo (of Oncidium sotoanum)",explicit,4,2,Oncidium sotoanum,
Oncidium ornithorhynchum,wfo,accepted+synonym_of,Oncidium sotoanum,wfo-0000256345,,,status_conflict,"accepted by cites_csv, user_synonyms, wcvp, wfo; treated as a synonym by wcvp, wfo (of Oncidium sotoanum)",explicit,4,2,Oncidium sotoanum,
Oncidium ornithorhynchum,cites_csv,accepted,,17785,"Kunth, 1816",,status_conflict,"accepted by cites_csv, user_synonyms, wcvp, wfo; treated as a synonym by wcvp, wfo (of Oncidium sotoanum)",explicit,4,2,Oncidium sotoanum,"Oncidium ornithorhynchum Kunth, 1816"
Oncidium ornithorhynchum,user_synonyms,accepted,,,,,status_conflict,"accepted by cites_csv, user_synonyms, wcvp, wfo; treated as a synonym by wcvp, wfo (of Oncidium sotoanum)",implied_by_synonym_row,4,2,Oncidium sotoanum,Oncidium ornithorhynchum
Oncidium ottonis,wcvp,synonym_of,Gomesa ottonis|Trichocentrum cebolleta,139755,Schltr.,Homotypic,parent_conflict,"placed in 2 different parents: Gomesa ottonis, Trichocentrum cebolleta",explicit,0,3,Gomesa ottonis|Trichocentrum cebolleta,Oncidium ottonis Schltr.
Oncidium ottonis,wfo,synonym_of,Gomesa ottonis|Trichocentrum cebolleta,wfo-0000256352,Schltr.,Unknown,parent_conflict,"placed in 2 different parents: Gomesa ottonis, Trichocentrum cebolleta",explicit,0,3,Gomesa ottonis|Trichocentrum cebolleta,Oncidium ottonis Schltr.
Oncidium ottonis,user_synonyms,synonym_of,Trichocentrum cebolleta,17067,,Heterotypic,parent_conflict,"placed in 2 different parents: Gomesa ottonis, Trichocentrum cebolleta",explicit,0,3,Gomesa ottonis|Trichocentrum cebolleta,Oncidium ottonis
Oncidium pallidum,wcvp,synonym_of,Trichocentrum auricula,139765,Lindl.,Heterotypic,parent_conflict,"placed in 2 different parents: Trichocentrum auricula, Grandiphyllum auricula",explicit,0,2,Trichocentrum auricula|Grandiphyllum auricula,Oncidium pallidum Lindl.
Oncidium pallidum,wfo,synonym_of,Grandiphyllum auricula,wfo-0000256363,Lindl.,Unknown,parent_conflict,"placed in 2 different parents: Trichocentrum auricula, Grandiphyllum auricula",explicit,0,2,Trichocentrum auricula|Grandiphyllum auricula,Oncidium pallidum Lindl.
Oncidium pantherinum,wcvp,synonym_of,Trichocentrum auricula,139771,Hoffmanns.,Heterotypic,parent_conflict,"placed in 2 different parents: Trichocentrum auricula, Grandiphyllum auricula",explicit,0,2,Trichocentrum auricula|Grandiphyllum auricula,Oncidium pantherinum Hoffmanns.
Oncidium pantherinum,wfo,synonym_of,Grandiphyllum auricula,wfo-0000256370,Hoffmanns. ex Lindl.,Unknown,parent_conflict,"placed in 2 different parents: Trichocentrum auricula, Grandiphyllum auricula",explicit,0,2,Trichocentrum auricula|Grandiphyllum auricula,Oncidium pantherinum Hoffmanns. ex Lindl.
Oncidium papilio,wcvp,synonym_of,Psychopsis papilio,139772,Lindl.,Homotypic,parent_conflict,"placed in 2 different parents: Psychopsis papilio, Psychopsis krameriana",explicit,0,3,Psychopsis papilio|Psychopsis krameriana,Oncidium papilio Lindl.
Oncidium papilio,wfo,synonym_of,Psychopsis krameriana|Psychopsis papilio,wfo-0000256371,Lindl.,Unknown,parent_conflict,"placed in 2 different parents: Psychopsis papilio, Psychopsis krameriana",explicit,0,3,Psychopsis papilio|Psychopsis krameriana,Oncidium papilio Lindl.
Oncidium papilio,user_synonyms,synonym_of,Psychopsis papilio,7632,,Heterotypic,parent_conflict,"placed in 2 different parents: Psychopsis papilio, Psychopsis krameriana",explicit,0,3,Psychopsis papilio|Psychopsis krameriana,Oncidium papilio var. latourae
Oncidium pardalis,wcvp,synonym_of,Oncidium lentiginosum,139776,Rchb.f.,Heterotypic,parent_conflict,"placed in 2 different parents: Oncidium lentiginosum, Oncidium lentiginusum",explicit,0,2,Oncidium lentiginosum|Oncidium lentiginusum,Oncidium pardalis Rchb.f.
Oncidium pardalis,wfo,synonym_of,Oncidium lentiginusum,wfo-0000256375,Rchb.f.,Unknown,parent_conflict,"placed in 2 different parents: Oncidium lentiginosum, Oncidium lentiginusum",explicit,0,2,Oncidium lentiginosum|Oncidium lentiginusum,Oncidium pardalis Rchb.f.
Oncidium pectorale,wcvp,synonym_of,Gomesa gardneri|Gomesa pectoralis,139786,Lindl.,Homotypic,parent_conflict,"placed in 2 different parents: Gomesa gardneri, Gomesa pectoralis",explicit,0,3,Gomesa gardneri|Gomesa pectoralis,Oncidium pectorale Lindl.
Oncidium pectorale,wfo,synonym_of,Gomesa gardneri|Gomesa pectoralis,wfo-0000256386,Lindl.,Unknown,parent_conflict,"placed in 2 different parents: Gomesa gardneri, Gomesa pectoralis",explicit,0,3,Gomesa gardneri|Gomesa pectoralis,Oncidium pectorale Lindl.
Oncidium pectorale,user_synonyms,synonym_of,Gomesa gardneri,23023,,Heterotypic,parent_conflict,"placed in 2 different parents: Gomesa gardneri, Gomesa pectoralis",explicit,0,3,Gomesa gardneri|Gomesa pectoralis,Oncidium pectorale var. caloglossum
Oncidium pentaspilum,wcvp,synonym_of,Trichocentrum auricula,139791,Hoffmanns.,Heterotypic,parent_conflict,"placed in 2 different parents: Trichocentrum auricula, Grandiphyllum auricula",explicit,0,2,Trichocentrum auricula|Grandiphyllum auricula,Oncidium pentaspilum Hoffmanns.
Oncidium pentaspilum,wfo,synonym_of,Grandiphyllum auricula,wfo-0000256392,Hoffmanns. ex Lindl.,Unknown,parent_conflict,"placed in 2 different parents: Trichocentrum auricula, Grandiphyllum auricula",explicit,0,2,Trichocentrum auricula|Grandiphyllum auricula,Oncidium pentaspilum Hoffmanns. ex Lindl.
Oncidium phymatochilum,wcvp,synonym_of,Miltonia phymatochila,139800,Lindl.,Homotypic,status_conflict,"accepted by cites_csv; treated as a synonym by cites_pdf, user_synonyms, wcvp, wfo (of Miltonia phymatochila)",explicit,1,4,Miltonia phymatochila,Oncidium phymatochilum Lindl.
Oncidium phymatochilum,wfo,synonym_of,Miltonia phymatochila,wfo-0000256403,Lindl.,Unknown,status_conflict,"accepted by cites_csv; treated as a synonym by cites_pdf, user_synonyms, wcvp, wfo (of Miltonia phymatochila)",explicit,1,4,Miltonia phymatochila,Oncidium phymatochilum Lindl.
Oncidium phymatochilum,cites_csv,accepted,,19594,Lindley,,status_conflict,"accepted by cites_csv; treated as a synonym by cites_pdf, user_synonyms, wcvp, wfo (of Miltonia phymatochila)",explicit,1,4,Miltonia phymatochila,Oncidium phymatochilum Lindley
Oncidium phymatochilum,cites_pdf,synonym_of,Miltonia phymatochila,p436_y120.3_1,Lindl.,Unknown,status_conflict,"accepted by cites_csv; treated as a synonym by cites_pdf, user_synonyms, wcvp, wfo (of Miltonia phymatochila)",explicit,1,4,Miltonia phymatochila,Oncidium phymatochilum Lindl.
Oncidium phymatochilum,user_synonyms,synonym_of,Miltonia phymatochila,18354,,Homotypic,status_conflict,"accepted by cites_csv; treated as a synonym by cites_pdf, user_synonyms, wcvp, wfo (of Miltonia phymatochila)",explicit,1,4,Miltonia phymatochila,Oncidium phymatochilum
Oncidium pohlianum,wcvp,synonym_of,Trichocentrum pohlianum,139813,Cogn.,Homotypic,parent_conflict,"placed in 2 different parents: Trichocentrum pohlianum, Grandiphyllum pohlianum",explicit,0,2,Trichocentrum pohlianum|Grandiphyllum pohlianum,Oncidium pohlianum Cogn.
Oncidium pohlianum,wfo,synonym_of,Grandiphyllum pohlianum,wfo-0000256417,Cogn.,Unknown,parent_conflict,"placed in 2 different parents: Trichocentrum pohlianum, Grandiphyllum pohlianum",explicit,0,2,Trichocentrum pohlianum|Grandiphyllum pohlianum,Oncidium pohlianum Cogn.
Oncidium psittacinum,wcvp,synonym_of,Oncidium maculatum,139829,Linden ex Lindl.,Heterotypic,parent_contested,"all 3 source(s) place it in Oncidium maculatum, but Oncidium maculatum is itself contested",explicit,0,3,Oncidium maculatum,Oncidium psittacinum Linden ex Lindl.
Oncidium psittacinum,wfo,synonym_of,Oncidium maculatum,wfo-0000256434,Linden ex Lindl.,Unknown,parent_contested,"all 3 source(s) place it in Oncidium maculatum, but Oncidium maculatum is itself contested",explicit,0,3,Oncidium maculatum,Oncidium psittacinum Linden ex Lindl.
Oncidium psittacinum,user_synonyms,synonym_of,Oncidium maculatum,11000,,Heterotypic,parent_contested,"all 3 source(s) place it in Oncidium maculatum, but Oncidium maculatum is itself contested",explicit,0,3,Oncidium maculatum,Oncidium psittacinum
Oncidium pubes,wcvp,synonym_of,Gomesa bicornuta|Gomesa pubes,139832,Lindl.,Homotypic,parent_conflict,"placed in 2 different parents: Gomesa bicornuta, Gomesa pubes",explicit,0,2,Gomesa bicornuta|Gomesa pubes,Oncidium pubes Lindl.
Oncidium pubes,wfo,synonym_of,Gomesa bicornuta|Gomesa pubes,wfo-0000256437,Lindl.,Unknown,parent_conflict,"placed in 2 different parents: Gomesa bicornuta, Gomesa pubes",explicit,0,2,Gomesa bicornuta|Gomesa pubes,Oncidium pubes Lindl.
Oncidium pulchellum,wcvp,synonym_of,Tolumnia guttata|Tolumnia pulchella,139833,Hook.,Homotypic,parent_conflict,"placed in 2 different parents: Tolumnia guttata, Tolumnia pulchella",explicit,0,3,Tolumnia guttata|Tolumnia pulchella,Oncidium pulchellum Hook.
Oncidium pulchellum,wfo,synonym_of,Tolumnia pulchella,wfo-0000256438,Hook.,Unknown,parent_conflict,"placed in 2 different parents: Tolumnia guttata, Tolumnia pulchella",explicit,0,3,Tolumnia guttata|Tolumnia pulchella,Oncidium pulchellum Hook.
Oncidium pulchellum,user_synonyms,synonym_of,Tolumnia guttata|Tolumnia pulchella,19209,,Heterotypic,parent_conflict,"placed in 2 different parents: Tolumnia guttata, Tolumnia pulchella",explicit,0,3,Tolumnia guttata|Tolumnia pulchella,Oncidium pulchellum f. cuneilabium
Oncidium pulvinatum,wcvp,synonym_of,Trichocentrum divaricatum,139843,Lindl.,Heterotypic,parent_conflict,"placed in 2 different parents: Trichocentrum divaricatum, Grandiphyllum divaricatum",explicit,0,2,Trichocentrum divaricatum|Grandiphyllum divaricatum,Oncidium pulvinatum Lindl.
Oncidium pulvinatum,wfo,synonym_of,Grandiphyllum divaricatum,wfo-0000256449,Lindl.,Unknown,parent_conflict,"placed in 2 different parents: Trichocentrum divaricatum, Grandiphyllum divaricatum",explicit,0,2,Trichocentrum divaricatum|Grandiphyllum divaricatum,Oncidium pulvinatum Lindl.
Oncidium pyramidale,wcvp,synonym_of,Oncidium ornithorhynchum,139848,Lindl.,Heterotypic,parent_contested,"all 3 source(s) place it in Oncidium ornithorhynchum, but Oncidium ornithorhynchum is itself contested",explicit,0,3,Oncidium ornithorhynchum,Oncidium pyramidale Lindl.
Oncidium pyramidale,wfo,synonym_of,Oncidium ornithorhynchum,wfo-0000256454,Lindl.,Unknown,parent_contested,"all 3 source(s) place it in Oncidium ornithorhynchum, but Oncidium ornithorhynchum is itself contested",explicit,0,3,Oncidium ornithorhynchum,Oncidium pyramidale Lindl.
Oncidium pyramidale,user_synonyms,synonym_of,Oncidium ornithorhynchum,20016,,Heterotypic,parent_contested,"all 3 source(s) place it in Oncidium ornithorhynchum, but Oncidium ornithorhynchum is itself contested",explicit,0,3,Oncidium ornithorhynchum,Oncidium pyramidale
Oncidium quadricorne,wcvp,synonym_of,Trichocentrum hians,139850,Klotzsch,Heterotypic,parent_conflict,"placed in 2 different parents: Trichocentrum hians, Grandiphyllum hians",explicit,0,2,Trichocentrum hians|Grandiphyllum hians,Oncidium quadricorne Klotzsch
Oncidium quadricorne,wfo,synonym_of,Grandiphyllum hians,wfo-0000256457,Klotzsch,Unknown,parent_conflict,"placed in 2 different parents: Trichocentrum hians, Grandiphyllum hians",explicit,0,2,Trichocentrum hians|Grandiphyllum hians,Oncidium quadricorne Klotzsch
